post_idx,company,source,ticker,created_datetime,sentiment_label,bert_text,emotion_admiration,emotion_amusement,emotion_anger,emotion_annoyance,emotion_approval,emotion_caring,emotion_confusion,emotion_curiosity,emotion_desire,emotion_disappointment,emotion_disapproval,emotion_disgust,emotion_embarrassment,emotion_excitement,emotion_fear,emotion_gratitude,emotion_grief,emotion_joy,emotion_love,emotion_nervousness,emotion_neutral,emotion_optimism,emotion_pride,emotion_realization,emotion_relief,emotion_remorse,emotion_sadness,emotion_surprise,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,dominant_topic,dominant_topic_prob
starbucks_00252,starbucks,stocktwits,SBUX,2026-04-28T23:41:02Z,,$SBUX ah yes - coffee that gives you diabetes,0.0007082010852172,0.0014225542545318,0.0002724121732171,0.0021500277798622,0.1066672354936599,0.0006126059452071,0.0003757513186428,0.0004109846195206,0.0004087355628143,0.0004772336105816,0.0010114131728187,0.0003560827753972,0.0001142420660471,0.001879183226265,0.0002900694671552,7.327986531890929e-05,8.206204802263528e-05,0.0021148524247109,0.0004424870712682,0.0002021146647166,0.8682935237884521,0.0010032054269686,0.0001858602045103,0.008910559117794,0.0006298883236013,3.955634019803256e-05,0.0004573833139147,0.0004084740940015,0.04167462885379791,0.04169264808297157,0.041684262454509735,0.7082587480545044,0.04166818782687187,0.041667863726615906,0.041673772037029266,0.04167988523840904,3,0.7082587480545044
starbucks_00253,starbucks,stocktwits,SBUX,2026-04-28T23:39:35Z,,$SBUX $LKNCY Starbucks expects tariff and coffee price pressures to moderate in the back half of FY26. Luckin will follow through!,0.0010252096690237,0.0005534081137739,0.000213465798879,0.0011675612768158,0.0249418038874864,0.0026420375797897,0.001042702817358,0.0011336229508742,0.0128563847392797,0.0016710553318262,0.0015916242264211,0.0002748787228483,0.000114270580525,0.0007573398179374,0.000312026211759,0.0004412530688568,0.0001107814605347,0.0005090031772851,0.0004351210955064,0.0001868080144049,0.7558488845825195,0.1849310845136642,0.0001707944611553,0.0057211653329432,0.0003034771070815,0.0002753725275397,0.0005152413505129,0.0002536360698286,0.01139711495488882,0.0113786980509758,0.9203290939331055,0.011391573585569859,0.011370595544576645,0.01137546170502901,0.011380888521671295,0.011376564390957355,2,0.9203290939331055
starbucks_00254,starbucks,stocktwits,SBUX,2026-04-28T23:11:54Z,,$SBUX Earnings Report: - Earnings per share: 50 cents adjusted vs. 43 cents expected - Revenue: $9.53 billion vs. $9.16 billion expected After hours trading has $SBUX sitting in its resistance area + Inverse Cramer = shorts for the morning!,0.0001703238813206,0.0001041734140017,6.112328264862299e-05,0.0001947175333043,0.0005048547172918,2.7702946681529284e-05,0.0002737441391218,0.0002113792143063,0.0001676202664384,0.0003416911931708,0.0001703830203041,7.766031194478273e-05,3.608678889577277e-05,0.000319711107295,8.70376534294337e-05,5.544360828935169e-05,2.9790135158691555e-05,0.0001231178030138,9.007061453303322e-05,3.0295585020212457e-05,0.9956663846969604,0.0002790972066577,2.1580610336968675e-05,0.000497332541272,2.240681715193205e-05,2.2957701730774716e-05,0.0001619223621673,0.000251387245953,0.006594429723918438,0.0065861293114721775,0.6275136470794678,0.006583405192941427,0.16190816462039948,0.1776449829339981,0.006584807764738798,0.006584464106708765,2,0.6275136470794678
starbucks_00255,starbucks,stocktwits,SBUX,2026-04-28T23:04:30Z,,SBUX Stock Jumps After-Hours On Strong 2026 Sales Guidance; Q2 Sales Top Estimates $SBUX,0.0019225851865485,0.0003514188574627,9.90098633337766e-05,0.0003770747280213,0.0042047421447932,0.0001020329145831,9.516201680526136e-05,0.0001171769326901,0.0002971759240608,0.0004881583154201,0.0001778371079126,0.0001204335785587,6.0335409216349944e-05,0.0024072618689388,0.0001038625196088,0.0001635082735447,6.336539809126407e-05,0.0014860851224511,0.000320772989653,5.357363261282444e-05,0.9841660261154176,0.000658459670376,0.0001909728598548,0.0010550118749961,0.0001405158109264,4.058674312545918e-05,0.0002826794807333,0.0004541325033642,0.013899472542107105,0.013889839872717857,0.9027022123336792,0.013896500691771507,0.01390093844383955,0.013907716609537601,0.01389826275408268,0.013905074447393417,2,0.9027022123336792
starbucks_00256,starbucks,stocktwits,SBUX,2026-04-28T22:11:18Z,,"$SBUX STOP DRINKING THAT CANCER CAUSING PISS SHIT-BOXIn January 2026, consumers represented by the law firm Hagens Berman filed a class-action lawsuit against Starbucks. The lawsuit accused the company of misleading claims about the presence of volatile organic compounds (also known as VOCs) in some of their products. New lawsuit claims: VOCs found in Starbucks coffee Tests done on Starbucks’ decaf house blend medium roast coffee found that it contained methylene chloride, benzene and toluene. These three chemicals are VOCs, and are usually seen in industrial applications (e.g. paint removers, adhesives or varnishes). They may cause health issues including respiratory irritation, headaches, and nausea. According to the World Health Organization’s International Agency for Research on Cancer (IARC), exposure to benzene has been linked with a higher risk of cancer, while the US Environmental Protection Agency (EPA) has found increased cancer risk from exposure to methylene chloride.",0.0001468192203901,0.0001830784312915,0.0007801649626344,0.0065377876162528,0.0067758155055344,0.0006090230890549,0.0002891975454986,0.0001854128931881,0.0001851289562182,0.0010548918507993,0.0017130319029092,0.0016930430429056,0.0002950814960058,8.40021893964149e-05,0.0007060103234834,6.447406485676765e-05,9.342575503978878e-05,9.846443572314456e-05,8.793469169177115e-05,0.0001895601890282,0.9737532734870912,0.0005175987607799,4.912371514365077e-05,0.0026654731482267,0.0001141016400652,8.162521407939494e-05,0.0009861523285508,6.02812142460607e-05,0.00358032388612628,0.003576496848836541,0.003578264033421874,0.003581900615245104,0.0035750160459429026,0.0035777471493929625,0.974953293800354,0.0035769236274063587,6,0.974953293800354
starbucks_00257,starbucks,stocktwits,SBUX,2026-04-28T22:10:09Z,Bullish,$SBUX drop $50+ here weekly at my salon for the workers. They all love free Starbucks and enjoy work more when I tell them to order whatever they want it’s on me.,0.0080431094393134,0.0017972165951505,0.001367503311485,0.0021407380700111,0.0322704017162323,0.0040632458403706,0.0006954636774025,0.000986345228739,0.0035708788782358,0.0008105225861072,0.0009471049997955,0.0003989596443716,0.0001856941962614,0.0162254478782415,0.0002049785398412,0.0008907734300009,0.0002124672173522,0.1909081786870956,0.5834702849388123,0.0002310693089384,0.1434475183486938,0.002154437592253,0.0006873655365779,0.0016902385978028,0.0012137726880609,0.0002569414791651,0.0007657177047803,0.0003635296598076,0.009628210216760635,0.00962070282548666,0.009631974622607231,0.009645652025938034,0.009621928445994854,0.009621928445994854,0.009624084457755089,0.9326055645942688,7,0.9326055645942688
starbucks_00258,starbucks,stocktwits,SBUX,2026-04-28T21:56:44Z,,"$SBUX this is a turn allright, the stock trades at a Forward PE of 50 times Adjusted EPS of $WITH2 bucks, yet sports a single digit growth, 3%+ Net profit margins, and has a NEGATIVE EQUITY - 40 Billion in Debt with only 32 Bil. in Assets, for a NEGATiVE EQUITY OF 8 Bill., and the MORONS are paying Dividends of $700 Mil. per Year instead of Reducing the Staggering Debt ... IDK how this POS of a Co. stays in Business ... The Cash flow is somehow keeping it afloat, but DONT&#39;T BE FUCKING MORONS, THIS POS IS NOT WORTH 50 TIMES EPS ... BARELY 5 I WOULD STINK!!!",0.0005833443137817,0.0013806094648316,0.2644322216510772,0.3091351389884949,0.0048917033709585,0.0009716033237054,0.0245385225862264,0.0060319644398987,0.0004447077226359,0.0059326086193323,0.068951703608036,0.0036116833798587,0.0014768390683457,0.0006284268456511,0.0006573905120603,0.0002028267335845,0.000209979727515,0.0006696104537695,0.0002657340664882,0.0003863682213705,0.2950804233551025,0.0015094805276021,0.000175680295797,0.0043003601022064,0.0001376147265546,0.000139368668897,0.000692558591254,0.0025616264902055,0.0033840809483081102,0.003380950540304184,0.0033822213299572468,0.0033844595309346914,0.0033802324905991554,0.976324200630188,0.0033812965266406536,0.0033825335558503866,5,0.976324200630188
starbucks_00259,starbucks,stocktwits,SBUX,2026-04-28T21:51:34Z,,$SBUX post earnings and... getting cred,0.00017141882563,0.0001060896829585,8.434533083345741e-05,0.0002274114085594,0.000517239794135,4.4271302613196895e-05,5.4317086323862895e-05,3.9344442484434694e-05,4.4775351852877066e-05,0.0001345785858575,8.382138184970245e-05,7.48331513023004e-05,3.326491787447594e-05,0.0001370295503875,5.643581607728265e-05,4.919955608784221e-05,2.091549504257273e-05,0.0001244679442606,5.074089131085202e-05,1.7077110896934755e-05,0.9973639845848083,7.540683873230591e-05,2.3402493752655573e-05,0.0002696644805837,2.1272498997859657e-05,1.9182010873919353e-05,0.0001076260159607,4.7869194531813264e-05,0.7809591293334961,0.031281594187021255,0.031284790486097336,0.03131421282887459,0.03127063065767288,0.031287387013435364,0.03131132945418358,0.0312909334897995,0,0.7809591293334961
starbucks_00260,starbucks,stocktwits,SBUX,2026-04-28T21:45:49Z,,"$SBUX Earnings sends them higher, right into our target range. $103.50 next",0.0006945302593521,0.0003856917319353,0.0001371100661344,0.000624923792202,0.0259454380720853,0.0006147501408122,0.0005696543375961,0.0007426522788591,0.0127753717824816,0.0005160326254554,0.0006321198889054,0.0001473020092817,3.557620948413387e-05,0.0016453780699521,0.0001425328955519,0.0002219631860498,5.000107557862066e-05,0.0006984551437199,0.0006034226389601,8.839920337777585e-05,0.941389799118042,0.0086773326620459,8.777211041888222e-05,0.0020276107825338,0.0001462899963371,6.33712115813978e-05,0.0002198315050918,0.0001167073205579,0.8748968839645386,0.017862731590867043,0.01787121780216694,0.01787143386900425,0.017861882224678993,0.017872214317321777,0.01788743957877159,0.017876215279102325,0,0.8748968839645386
starbucks_00261,starbucks,stocktwits,SBUX,2026-04-28T21:42:04Z,,"Stocks making the biggest moves after hours: Robinhood, Booking Holdings, &amp; more $sbux Starbucks — The coffee chain jumped nearly 5% after Starbucks raised its full-year outlook. The company sees global and U.S. same-store sales rising at least 5% for fiscal 2026, up from the earlier call for a 3% gain. Starbucks also lifted its forecast for adjusted earnings, guiding for a range of $2.25 to $2.45 per share, up from its earlier call for $2.15 to $2.40 per share.",0.0106334835290908,0.000965396175161,0.0002389679139014,0.0012590172700583,0.1072261035442352,0.0049980962648987,0.0009915913688018,0.0011918061645701,0.0245897993445396,0.0015508960932493,0.0009874560637399,0.0003401376598048,0.0001999650121433,0.0133905736729502,0.0010128782596439,0.0021230110432952,0.0002776422188617,0.0065254573710262,0.0015134908026084,0.0006314095226116,0.5490903258323669,0.2516883909702301,0.0019967516418546,0.0123423570767045,0.0019349176436662,0.000321177416481,0.0005626446800306,0.0014163255691528,0.003683929331600666,0.0036819647066295147,0.9742200970649719,0.003679858287796378,0.003692345228046179,0.0036826280411332846,0.0036800808738917112,0.0036790859885513783,2,0.9742200970649719
starbucks_00262,starbucks,stocktwits,SBUX,2026-04-28T21:40:44Z,,$SBUX who the heck goes to Starbucks. Full of chemicals,0.0011597981210798,0.0032529733143746,0.4114917516708374,0.2063550353050232,0.002044956665486,0.0004214731743559,0.0028556524775922,0.0037421965971589,0.0005553506780415,0.0043280855752527,0.0043912944383919,0.0088643115013837,0.0015319763915613,0.0012601321795955,0.0006273479084484,0.0003625776444096,0.00025583273964,0.0010068182600662,0.0004640849656425,0.0002221320901298,0.3367007076740265,0.0007874771254137,0.0002153653767891,0.0022157554049044,0.000125976264826,0.0001478137710364,0.0010312203085049,0.0035819513723254,0.04168564826250076,0.041703496128320694,0.04169873148202896,0.04166854918003082,0.04166854918003082,0.0417332798242569,0.7081590294837952,0.041682738810777664,6,0.7081590294837952
starbucks_00263,starbucks,stocktwits,SBUX,2026-04-28T21:39:58Z,,$SBUX hire a straight white male as the leader giid things happen,0.0001226368622155,0.0002445031423121,6.199465860845521e-05,0.0005132080987095,0.0009368183673359,5.101472561364062e-05,9.76542360149324e-05,5.289718683343381e-05,0.0001383152557536,0.0004162449913565,0.0001579278468852,9.748655429575592e-05,6.991156988078728e-05,0.0002466469886712,6.81058008922264e-05,4.714245005743578e-05,2.963270162581466e-05,0.0002850022283382,4.7468216507695615e-05,3.95081406168174e-05,0.994282841682434,0.000285844434984,3.888605351676233e-05,0.0012610838748514,6.829936319263652e-05,3.191643554600887e-05,0.0001752481912262,0.0001317694259341,0.03126631677150726,0.03128032386302948,0.781020998954773,0.03127722814679146,0.0312800332903862,0.031280215829610825,0.03126770630478859,0.03132721409201622,2,0.781020998954773
starbucks_00264,starbucks,stocktwits,SBUX,2026-04-28T21:35:52Z,,$SBUX oh yeah boy shippin cocoa getting more expensive,0.0007027408573776,0.0040353476069867,0.0037239941302686,0.0876523181796073,0.0218872353434562,0.0003326324513182,0.00052289274754,0.0002930439077317,0.0006839339621365,0.0204061158001422,0.0063369241543114,0.0066273384727537,0.0027752632740885,0.0013305247994139,0.0009365893201902,5.4809479479445145e-05,0.0003068671503569,0.0012585122603923,0.0003008102939929,0.0006830103811807,0.8074055910110474,0.000955436786171,0.0003469236544333,0.0244791563600301,0.0006125379586592,0.0001847797684604,0.0038869893178343,0.0012777398806065,0.025039076805114746,0.02510140649974346,0.49929067492485046,0.025048263370990753,0.025012526661157608,0.025035575032234192,0.02505665458738804,0.35041579604148865,2,0.49929067492485046
starbucks_00265,starbucks,stocktwits,SBUX,2026-04-28T21:34:28Z,,$HOOD this dip is bringing in the &quot;new investors&quot; needed for that $93.32 Gapfill. You betcha. $V $SBUX $STX,0.0001545480481581,0.0002812207094393,0.0001410718105034,0.0005577901611104,0.00390988541767,0.0001027110338327,8.981430437415838e-05,0.000131873137434,7.309487409656867e-05,9.045987098943442e-05,0.0001428733521606,7.826753426343203e-05,1.980189153982792e-05,0.000196173787117,2.8315360395936295e-05,2.4223176296800375e-05,1.025668916554423e-05,0.0001382812333758,0.0001485812099417,9.992108061851468e-06,0.9928273558616638,0.000313552096486,1.6755973774706945e-05,0.0003970640536863,1.9008130038855597e-05,1.1167602679051924e-05,4.336220445111394e-05,4.245497984811664e-05,0.020850015804171562,0.02084362506866455,0.020851774141192436,0.0208372063934803,0.39443156123161316,0.48046648502349854,0.02086499333381653,0.02085433155298233,5,0.48046648502349854
starbucks_00266,starbucks,stocktwits,SBUX,2026-04-28T21:23:41Z,,"$SBUX - expect multiple price target raises tomorrow…solid US comps and beat on all metrics…near term 120..,imo",0.0046359915286302,0.0002581731823738,0.0001692704972811,0.0006347980815917,0.0176109075546264,0.0004914671299047,0.0002246950316475,0.0005472974153235,0.004523143172264,0.0004149867745582,0.000433478388004,0.0001522640814073,3.3042826544260606e-05,0.0047958833165466,0.0001378238666802,0.0003507373330648,4.875753074884415e-05,0.0007132639875635,0.0004732026427518,5.504546061274595e-05,0.9513761401176452,0.01041607465595,0.0002180154697271,0.0007247976027429,0.0001250722416443,4.768096187035553e-05,0.000167268779478,0.0002207299548899,0.5291182398796082,0.14289183914661407,0.2832743525505066,0.008949129842221737,0.008933351375162601,0.0089394086971879,0.008942716754972935,0.008950959891080856,0,0.5291182398796082
starbucks_00267,starbucks,stocktwits,SBUX,2026-04-28T21:16:38Z,Bullish,$SBUX Gradually moving the corporate headquarters to Tennessee will really help to save money. This is an excellent move. Here is a pic of the outside of the Seattle headquarters.,0.9236392378807068,0.0002010330208577,0.0001007079845294,0.0004771639069076,0.0446634441614151,0.0014407137641683,0.0002701065095607,0.0002556166436988,0.0004060812061652,0.0003593565488699,0.0005898017552681,6.76452909829095e-05,3.508200461510569e-05,0.0006988989771343,6.62847378407605e-05,0.0017836426850408,5.485432848217897e-05,0.0009150501573458,0.0005144129390828,3.6867233575321734e-05,0.0150910085067152,0.0048955893144011,0.0007548767607659,0.0020338704343885,0.0002964599698316,6.285386916715652e-05,0.0001641719718463,0.000125307298731,0.013906272128224373,0.01389276422560215,0.013903021812438965,0.9027100205421448,0.013897442258894444,0.013897049240767956,0.013896920718252659,0.013896486721932888,3,0.9027100205421448
starbucks_00268,starbucks,stocktwits,SBUX,2026-04-28T21:09:04Z,Bullish,"$SBUX WORSE CEO EVER barista here hope this fucking stock dies and soon all you people will see it die when we unionize or fucking implode, WORSE CEO EVER",0.0021687475964426,0.0050066565163433,0.4834149181842804,0.2166771441698074,0.0025169204454869,0.0040872315876185,0.0022410433739423,0.0032111490145325,0.0208889115601778,0.0160070098936557,0.0138454996049404,0.024405475705862,0.0013347035273909,0.0018400691915303,0.003780624596402,0.0006633498123846,0.000638979661744,0.0017297154990956,0.0020189846400171,0.0006610693526454,0.0646484866738319,0.1169376820325851,0.0005868348525837,0.0028590827714651,0.0002520735142752,0.0007772775134071,0.0038241357542574,0.0029761854093521,0.008340462110936642,0.008336815983057022,0.008337861858308315,0.008340046741068363,0.008334945887327194,0.008338861167430878,0.00834871269762516,0.941622257232666,7,0.941622257232666
starbucks_00269,starbucks,stocktwits,SBUX,2026-04-28T21:04:23Z,,"$SBUX Strong earnings and going long here with current trailing stop at $98. Follow for setups like this — exact entries, precise stop levels, nothing vague. This is how I trade, not financial advice.",0.0005839153309352,0.0001393562852172,0.0001732956297928,0.001272591529414,0.0270278640091419,0.0001832113048294,0.0001862599892774,8.324566442752257e-05,0.0001033887965604,0.0002700459153857,0.0011520624393597,0.0001294057001359,3.4030239476123825e-05,0.0001628520840313,4.970072041032836e-05,0.0001035571403917,1.6901643903111108e-05,0.0001550454908283,0.0001152351833297,2.0802903236472048e-05,0.9642081260681152,0.0007092676823958,4.956794509780593e-05,0.0028416228014975,7.970553997438401e-05,2.015609788941219e-05,6.440804281737655e-05,6.435775867430493e-05,0.690491259098053,0.007819412276148796,0.007824407890439034,0.26257047057151794,0.007818710058927536,0.007830041460692883,0.007820134051144123,0.00782555527985096,0,0.690491259098053
starbucks_00270,starbucks,stocktwits,SBUX,2026-04-28T21:03:09Z,,$HOOD of course Robinhood got hit on Market selloff last quarter? Didn&#39;t you? Crypto was great though . . . enough for $93.32 Gapfill. $STX $SBUX,0.778203010559082,0.0009004023740999,0.0004639203543774,0.001431007287465,0.0201363004744052,0.0003748752933461,0.0278026964515447,0.1208739802241325,0.0003459210565779,0.0023883888497948,0.0029277722351253,0.0003679181099869,0.0002015450154431,0.0019063418731093,0.000220014117076,0.000317683792673,0.0001393434504279,0.0007538527715951,0.0010596556821838,0.0001472431176807,0.0316291563212871,0.0016415938735008,0.0002013534685829,0.0025474592112004,0.0001353586703771,0.0001486947439843,0.0006335665821097,0.0021008744370192,0.015665961429476738,0.015644554048776627,0.015648961067199707,0.015654074028134346,0.015638649463653564,0.8904440999031067,0.015645096078515053,0.01565861888229847,5,0.8904440999031067
starbucks_00271,starbucks,stocktwits,SBUX,2026-04-28T20:52:11Z,,"$SBUX Starbucks says expects tariff, coffee pressures to moderate in second half Says In May, rolling out a new feature in app that lets customers schedule their order pickup time. Says expects this enhancement will bring even more order and predictability to mobile ordering. Says new 60 Starbucks Rewards redemption option has become most used reward, accounting for approximately a third of all redemptions. Says while still early, seen a growing number of customers visit four or more times a week since launching last month. Says Japan had an outstanding quarter led by a record sales week over New Year&#39;s, robust tourism and strong additions to menu. Says half of international margin expansion was driven by held for sale accounting related to Starbucks China, which temporarily reduced store operating expenses and DNA by approximately $118M in the quarter. Says half of the product and distribution increase was driven by innovation led product mix and the remaining balance was inflation, largely related to tariffs and elevated coffee prices. Says while market dynamics can change, expects these tariff and coffee pressures to moderate in the back half of FY26, especially given recent trends in coffee prices. Says current macro environment brings heightened uncertainty to operating landscape and consumer behavior more broadly. Says U.S. licensed stores returned to positive system comps for the first time since Q1 FY24. Says this was led by record airport volumes and growth in other discretionary segments, together with continued recovery in retail and grocery. Comments taken from Q2 earnings conference call.",0.0064670334429572,0.000339582967016,0.000140022058576,0.0008892585444243,0.0597861468129128,0.0030135924312285,0.002450327564614,0.0014956993950404,0.0064025369508132,0.002046101761857,0.0009197709570127,0.0001862910047674,0.0001612928680769,0.0037728367045077,0.0006488693545163,0.0010936687316856,0.0002312610607544,0.0034116102671743,0.0003113137117579,0.0007410019402045,0.760760660442683,0.1221932841334827,0.0009504421730787,0.0175736425318629,0.0018791762815273,0.0002140463151475,0.0006906561757532,0.0012298550458466,0.0010093696182593703,0.0010089538991451263,0.8674283623695374,0.0010105131659656763,0.0010089845163747668,0.12651419639587402,0.0010098360944539309,0.001009745174087584,2,0.8674283623695374
starbucks_00272,starbucks,stocktwits,SBUX,2026-04-28T20:43:00Z,,$SBUX double beat for Starbies,0.0001931768201757,9.715207852423192e-05,0.0001056351466104,0.0002821852394845,0.0004942174418829,2.9324868592084385e-05,4.635248478734866e-05,4.1140072426060215e-05,3.8307145587168634e-05,0.000120090204291,9.464992035645992e-05,8.253293344751e-05,2.832368409144692e-05,0.0001143339031841,3.93873815482948e-05,2.5182405806845057e-05,1.4272363841882909e-05,8.75616678968072e-05,6.106514047132805e-05,9.880644938675688e-06,0.9975958466529846,5.808008063468151e-05,1.9554816390154883e-05,0.0001903303054859,1.3317205230123363e-05,1.1054109563701786e-05,6.673993630101904e-05,4.031554271932691e-05,0.04167443513870239,0.04170338436961174,0.708129346370697,0.04169616103172302,0.04167121648788452,0.04172979295253754,0.04172668606042862,0.04166896641254425,2,0.708129346370697
starbucks_00273,starbucks,stocktwits,SBUX,2026-04-28T20:39:25Z,,$SBUX Topped out AT 107.00 Take the Money and Run,8.865876588970423e-05,8.443008846370503e-05,0.0001327152422163,0.0002888198941946,0.0003351321502123,4.1368399251950905e-05,6.248777208384126e-05,4.5109107304597273e-05,4.0302569686900824e-05,9.34353593038395e-05,0.0001044267046381,7.325423939619213e-05,2.544448580010794e-05,8.694552525412291e-05,4.80269591207616e-05,3.152936915284954e-05,1.4043822375242598e-05,7.129451114451513e-05,3.444819594733417e-05,1.137310937338043e-05,0.9979360103607178,6.794501678086817e-05,1.3172156286600512e-05,0.0001461085048504,1.099397923098877e-05,1.211968992720358e-05,6.513601692859083e-05,3.5255896364105865e-05,0.025011369958519936,0.025017494335770607,0.025018174201250076,0.8248699903488159,0.02500217594206333,0.025012314319610596,0.025041872635483742,0.02502659521996975,3,0.8248699903488159
starbucks_00274,starbucks,stocktwits,SBUX,2026-04-28T20:38:42Z,Bullish,$STX $NKE $DIS $HOOD $SBUX 🤣 how much did you short. 50% revenue growth and 100% EPS growth is small? Compared to SNDK is it but still astronomical.,0.0029626390896737,0.000905000953935,0.0019765831530094,0.007382976822555,0.0098047256469726,0.0004430504050105,0.0324596054852008,0.6612871885299683,0.0006546299555338,0.0015595300355926,0.0021478026174008,0.0007157064974308,0.0003341071715112,0.0022266537416726,0.0003417736443225,8.98418584256433e-05,0.0001149505842477,0.0004416051669977,0.0011112228967249,0.0001667180040385,0.2520708739757538,0.0022496739402413,4.701546276919544e-05,0.0036140191368758,8.949331095209345e-05,0.000100467383163,0.0003362924326211,0.0143659878522157,0.5003547668457031,0.013893217779695988,0.013913946226239204,0.013911894522607327,0.013911375775933266,0.41621527075767517,0.013895823620259762,0.013903714716434479,0,0.5003547668457031
starbucks_00275,starbucks,stocktwits,SBUX,2026-04-28T20:38:41Z,Bullish,$SBUX should be easy 10 percent move.,9.107593359658496e-05,5.639952723868191e-05,6.453633250202984e-05,0.00021451858629,0.000621571263764,4.002072455477901e-05,7.703918527113274e-05,4.037525286548771e-05,5.5062675528461114e-05,9.16391145437956e-05,0.0001180754406959,4.885713497060351e-05,1.3158400179236196e-05,5.551147478399798e-05,3.2137202651938424e-05,1.860331030911766e-05,9.180316737911198e-06,4.6806464524706826e-05,3.845805986202322e-05,9.68536733125802e-06,0.9978383183479308,0.0001135771744884,9.346056685899384e-06,0.0002089960471494,9.608711479813792e-06,9.15288364922162e-06,4.883407746092416e-05,1.9447596059762873e-05,0.041733041405677795,0.04167278856039047,0.04167860373854637,0.7081093788146973,0.04170125350356102,0.041680820286273956,0.041719354689121246,0.04170479252934456,3,0.7081093788146973
starbucks_00276,starbucks,stocktwits,SBUX,2026-04-28T20:38:11Z,,$SBUX See? Good things happen when you’re not WOKE.,0.0925550088286399,0.0047541963867843,0.0004433051217347,0.0013957205228507,0.1961296945810318,0.0133602935820817,0.0047828969545662,0.0285831987857818,0.0084990160539746,0.0007104708347469,0.0014068068703636,0.0002373791794525,0.0001880386553239,0.1787510961294174,0.0006685478147119,0.0015152425039559,0.0003571199486032,0.2577378153800964,0.0073050856590271,0.0010325023904442,0.0977041348814964,0.0832339525222778,0.0027297721244394,0.0054481695406138,0.0062611596658825,0.0002446283469907,0.0007547517889179,0.0032100088428705,0.03133758157491684,0.031300850212574005,0.0313076414167881,0.780749499797821,0.03129404038190842,0.03130808472633362,0.03135397285223007,0.0313483327627182,3,0.780749499797821
starbucks_00277,starbucks,stocktwits,SBUX,2026-04-28T20:34:27Z,Bearish,"$STX nothing burger , just small revenue increase, that was before war numbers, outlook suffer for supply issues $NKE $DIS $HOOD $SBUX probsly better entry",0.0001100878216675,0.0001357843284495,8.145905303535983e-05,0.0004795039712917,0.0008362752851098,4.558992077363655e-05,9.354657959192993e-05,3.847357947961427e-05,5.322494325810112e-05,0.0005476180231198,0.0003356379747856,0.0001155363206635,6.734869384672493e-05,5.48001189599745e-05,6.642720109084621e-05,3.0537736165570095e-05,3.4152013540733606e-05,9.142995986621828e-05,5.591528679360635e-05,2.91150627163006e-05,0.995094895362854,0.0001148434748756,2.14546325878473e-05,0.001011747517623,3.746939546545036e-05,3.448844654485583e-05,0.0003337588859722,4.886585520580411e-05,0.008945881389081478,0.00895377155393362,0.008937207981944084,0.008945447392761707,0.008936213329434395,0.9374062418937683,0.008940300904214382,0.008934962563216686,5,0.9374062418937683
starbucks_00278,starbucks,stocktwits,SBUX,2026-04-28T20:30:22Z,,$SBUX | Starbucks beat earnings and revenue estimates in Q2 and provided strong guidance. The stock is +5.7% after-hours. 🔹 EPS: $0.50 vs. $0.43 est. ✅ 🔹 Revenue: $9.53B vs. $9.17B est. ✅ Key takeaways: 🔸 North America revenue: +7% YoY 🔸 US comp sales: +7% YoY 🔸 Global comp sales: +8% YoY 🔸 Global transactions: +4% YoY 🔸 FY comp sales outlook: +5% YoY 🔸 FY EPS outlook: $2.25-$2.45 ($2.29 est.),0.0093046929687261,0.0006824829033575,0.0005939583061262,0.0026456781197339,0.3348762989044189,0.0047220662236213,0.0062274173833429,0.0134014254435896,0.0147229516878724,0.0044588483870029,0.0038431517314165,0.0006444473401643,0.0003960960602853,0.0049980757758021,0.0012460774742066,0.0002173735410906,0.000333625881467,0.0009450925863347,0.0114314286038279,0.0007375889690592,0.3620734214782715,0.1898837685585022,0.0007648185710422,0.0249544717371463,0.0006364019354805,0.0005401474772952,0.0011202709283679,0.0035979263484477,0.0035740588791668415,0.0035721242893487215,0.003583204234018922,0.0035742351319640875,0.0035778742749243975,0.974968433380127,0.003575741546228528,0.0035743475891649723,5,0.974968433380127
starbucks_00279,starbucks,stocktwits,SBUX,2026-04-28T20:29:27Z,,$SBUX i jection Stop buys at 118.888,0.0001134947378886,0.0001034625747706,0.0001053592131938,0.0001794279669411,0.0003906353958882,3.841889338218607e-05,8.03168150014244e-05,7.120080408640206e-05,5.206545029068366e-05,9.587540989741684e-05,8.985659223981202e-05,7.135667692637071e-05,2.485153527231887e-05,0.0001468803820898,5.557401163969189e-05,3.095511783612892e-05,1.8942831957247108e-05,0.0001107853095163,8.386409899685532e-05,1.3721127288590653e-05,0.9977266192436218,5.9744132158812135e-05,1.4930707038729452e-05,0.0001604661956662,1.249122760782484e-05,1.430848442396382e-05,8.643204637337476e-05,4.794801861862652e-05,0.5623312592506409,0.06250271201133728,0.06259894371032715,0.06250272691249847,0.06252908706665039,0.06250268220901489,0.06252755224704742,0.06250505894422531,0,0.5623312592506409
