post_idx,company,source,ticker,created_datetime,sentiment_label,bert_text,emotion_admiration,emotion_amusement,emotion_anger,emotion_annoyance,emotion_approval,emotion_caring,emotion_confusion,emotion_curiosity,emotion_desire,emotion_disappointment,emotion_disapproval,emotion_disgust,emotion_embarrassment,emotion_excitement,emotion_fear,emotion_gratitude,emotion_grief,emotion_joy,emotion_love,emotion_nervousness,emotion_neutral,emotion_optimism,emotion_pride,emotion_realization,emotion_relief,emotion_remorse,emotion_sadness,emotion_surprise,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,dominant_topic,dominant_topic_prob
chipotle_00346,chipotle,stocktwits,CMG,2026-04-29T21:05:56Z,,Chipotle Heats Up As Sales Top Estimates — Stock Jumps $CMG,0.000716000853572,0.0003388078766874,0.0001521269441582,0.0005514002405107,0.0051788142882287,0.0001643372961552,6.40688231214881e-05,0.0001216172167914,0.000303676322801,0.0002762692747637,0.0001242706784978,0.0001000115444185,4.6322089474415407e-05,0.002972878050059,0.0001229726622113,5.182176028029062e-05,4.293164238333702e-05,0.0008167687919922,0.0001604926364962,6.23883752268739e-05,0.985587239265442,0.0006093388074077,0.0001307659695157,0.0007289673667401,9.794815559871496e-05,3.164301233482547e-05,0.0001870531414169,0.0002591125085018,0.041717156767845154,0.041751425713300705,0.04217167943716049,0.04166838526725769,0.04195254668593407,0.7907388210296631,5,0.7907388210296631
chipotle_00347,chipotle,stocktwits,CMG,2026-04-29T20:55:18Z,,"$CMG darn, should&#39;ve said &quot;$35.81&quot; for pyb instead 36s🫡😅",6.912910612300038e-05,0.0001018793627736,0.0001225571177201,0.0003572610439732,0.0007148062577471,5.951645289314911e-05,7.289313361980021e-05,4.5408320147544146e-05,4.009487383882515e-05,0.0001469936687499,0.0002361498773097,0.0001096173145924,3.492251198622398e-05,5.12310434714891e-05,6.0783568187616765e-05,1.7807542462833226e-05,1.7659462173469365e-05,4.842115595238283e-05,5.96316167502664e-05,1.5161569535848685e-05,0.9970496892929076,0.000106409221189,1.2005027201666962e-05,0.0002805264084599,1.2857582987635396e-05,1.5577554222545587e-05,0.0001121984169003,2.883307752199471e-05,0.033614713698625565,0.03333516791462898,0.03333766385912895,0.03340360149741173,0.03373381122946739,0.8325750827789307,5,0.8325750827789307
chipotle_00348,chipotle,stocktwits,CMG,2026-04-29T20:54:04Z,Bullish,$CMG Chipotle rallies after posting a surprise positive comp for Q1,0.0077704931609332,0.0026397472247481,0.0005755923339165,0.0015549176605418,0.0102611500769853,0.0008740741177462,0.0014018737711012,0.0034613222815096,0.0023905066773295,0.0031002098694443,0.0009033558890223,0.000671086309012,0.0013173730112612,0.0894184485077858,0.0020049263257533,0.0023190618958324,0.001187635352835,0.0177924800664186,0.0049581010825932,0.0009214646997861,0.1500240862369537,0.0087858131155371,0.0014953054487705,0.0139512913301587,0.0023091838229447,0.0005688772071152,0.0019525005482137,0.6653891205787659,0.03345278650522232,0.0333736278116703,0.03333689272403717,0.03340551629662514,0.8327869772911072,0.03364422172307968,4,0.8327869772911072
chipotle_00349,chipotle,stocktwits,CMG,2026-04-29T20:53:55Z,,$CMG not even back to where it was last week..hopeless,0.000472737068776,0.0007192924967966,0.0040169488638639,0.0261314511299133,0.0012582474155351,0.0012672521406784,0.0041393372230231,0.0028155639301985,0.0032721813768148,0.6021353602409363,0.0492153838276863,0.0022767016198486,0.0022727167233824,0.0006979488534852,0.0031340287532657,0.0003888018836732,0.0019711293280124,0.0007883892976678,0.0006144706276245,0.0029638463165611,0.1143595576286315,0.0067619788460433,0.0001146618888014,0.0038977570366114,0.0004772403626702,0.0024642101489007,0.1590292602777481,0.0023435247130692,0.033484432846307755,0.03364892676472664,0.2967458665370941,0.5691448450088501,0.033472418785095215,0.03350348398089409,3,0.5691448450088501
chipotle_00350,chipotle,stocktwits,CMG,2026-04-29T20:43:51Z,,$CMG HAD SO MANY PUTS TODAY I WAS SCARED OF MY STOCK LONG! I OWN $CMG AT $50!,0.0127055784687399,0.0039939563721418,0.012148973532021,0.0070580337196588,0.0056847049854695,0.0024612203706055,0.0010937321931123,0.0008970142807811,0.0015185995725914,0.0042994688265025,0.0014461455866694,0.004990542307496,0.0032095909118652,0.0221667103469371,0.3995249271392822,0.0006697765784338,0.0024487846530973,0.0115085998550057,0.0024237616453319,0.0166377145797014,0.4513827860355377,0.0013607835862785,0.0033462843857705,0.005698287859559,0.0017191217048093,0.0006458727293647,0.0096951099112629,0.009264001622796,0.028147689998149872,0.027828048914670944,0.027886053547263145,0.5973838567733765,0.027811825275421143,0.2909424602985382,3,0.5973838567733765
chipotle_00351,chipotle,stocktwits,CMG,2026-04-29T20:43:37Z,Bullish,"$CMG Chipotle Mexican Grill Non-GAAP EPS of $0.24 in-line, revenue of $3.1B beats by $30M",0.0037549724802374,0.0001527499553048,7.729512435616925e-05,0.0005130811478011,0.0178655609488487,0.000122881392599,0.000183976459084,0.000165345831192,0.0003510196111164,0.0005885767750442,0.0004641787090804,0.0001039516573655,5.201522435527295e-05,0.001154274563305,7.729770004516467e-05,0.0005159166757948,5.484647408593446e-05,0.0006026140181347,0.0002583602908998,3.983945134677924e-05,0.9661108255386353,0.0020824423991143,0.0002919608959928,0.0033213146962225,0.0002338963677175,4.083484964212403e-05,0.0001662613649386,0.0006536655128002,0.02780352160334587,0.02785940282046795,0.027779174968600273,0.02779925800859928,0.027866875752806664,0.8608918190002441,5,0.8608918190002441
chipotle_00352,chipotle,stocktwits,CMG,2026-04-29T20:41:34Z,,"$CMG revenues up 7%, transactions up .6%. People are still showing up",0.0021174112334847,0.0001145500282291,0.0001073541570804,0.0007423118222504,0.0218909550458192,0.0002558806736487,0.0003265385748818,0.0002165812911698,0.0003467432688921,0.0011724956566467,0.0006165686063468,9.889899956760928e-05,4.897975304629654e-05,0.0003801161947194,7.607135194120929e-05,0.0002778101479634,6.472169479820877e-05,0.0002509216719772,0.0001902889634948,5.093919389764778e-05,0.960183322429657,0.0039196698926389,0.0001450217678211,0.0055367718450725,0.0001808893575798,7.068356353556737e-05,0.0002829514269251,0.0003345210570842,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0,0.1666666716337204
chipotle_00353,chipotle,stocktwits,CMG,2026-04-29T20:41:25Z,Bullish,$CMG MASSIVE SHORT SQUEEZE SETTING UP !!,0.0004679764388129,0.0004731637600343,0.0010616153012961,0.0007211122428998,0.0004341903550084,9.861898433882744e-05,0.00013868289534,0.0001825356448534,0.0001318441354669,0.0001918302587,0.0001024197845254,0.0003000041760969,9.016749390866607e-05,0.0009256020421162,0.0002926035667769,5.573896851274185e-05,5.613575194729492e-05,0.0004813100968021,0.0002583535388112,5.050717300036922e-05,0.9926014542579652,0.0001104293842217,6.716866482747719e-05,0.000198372741579,3.1294468499254435e-05,2.883207162085455e-05,0.0001999270753003,0.0002481242117937,0.03411635011434555,0.03336440771818161,0.8317909836769104,0.03349066525697708,0.03358820453286171,0.03364943712949753,2,0.8317909836769104
chipotle_00354,chipotle,stocktwits,CMG,2026-04-29T20:37:43Z,,$CMG PROFITS BEING USED TO OPEN MORE STORES!,0.0003205363755114,0.0001447664253646,0.00023832648003,0.0002793198800645,0.000406945386203,5.8138113672612235e-05,8.200759475585073e-05,9.676300396677108e-05,0.0001024787998176,0.0001216327727888,7.614597416250035e-05,0.0001076194457709,4.015420563519001e-05,0.0004733147216029,9.884892642730848e-05,5.239074016571976e-05,3.011762055393774e-05,0.0002171171363443,0.0001047008190653,2.340412356716115e-05,0.9963410496711732,9.520089952275156e-05,3.9537706470582634e-05,0.0001769143855199,2.0710142052848823e-05,2.1716465198551305e-05,0.0001188780515803,0.0001112547470256,0.028094539418816566,0.8597739338874817,0.028124483302235603,0.0281361173838377,0.02793491818010807,0.027935964986681938,1,0.8597739338874817
chipotle_00355,chipotle,stocktwits,CMG,2026-04-29T20:37:35Z,,$CMG I knew it. GO CHIPOTLE! BURNNNN SHORTSSSS,0.0024435690138489,0.0016873469576239,0.0005255258292891,0.0012475103139877,0.0088521437719464,0.0001198275349452,0.0003018784918822,0.00043944013305,0.0002682574850041,0.0003382730064913,0.0001628621103009,0.0003748192102648,0.0002193690452259,0.0144911427050828,0.0003475272969808,0.0001247802429134,9.722279355628416e-05,0.0040335585363209,0.0007970280130393,0.0001350813108729,0.9558579325675964,0.0004417667223606,0.0004190380568616,0.0037388510536402,0.0002197572612203,4.771490057464689e-05,0.000192225765204,0.002075535710901,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0,0.1666666716337204
chipotle_00356,chipotle,stocktwits,CMG,2026-04-29T20:36:49Z,,"$CMG +7.1% AH to 35.28 on the Q1 print, high-protein menu pivot is landing better than the slow-burn rebuild narrative suggested. $46B mcap, 2x avg vol on the day, tape was already front-running with +16% on the month. Source:",0.0025528001133352,0.0001215032825712,5.7203051255783066e-05,0.0004499325586948,0.0115945329889655,7.657636888325214e-05,0.000111770008516,7.296077092178166e-05,0.0001503781677456,0.0005054965731687,0.0003698251384776,0.0001381627953378,4.043955050292425e-05,0.0002651583636179,5.538628465728834e-05,0.0001564268750371,2.9026301490375772e-05,0.0001967738498933,0.0001534119801362,2.4483260858687572e-05,0.978797435760498,0.0007119037909433,0.0001136208884418,0.0028952280990779,0.0001025730671244,2.8079031835659407e-05,0.0001026860118145,0.0001262477744603,0.8024740219116211,0.012106502428650856,0.14931818842887878,0.012139162048697472,0.011929846368730068,0.012032285332679749,0,0.8024740219116211
chipotle_00357,chipotle,stocktwits,CMG,2026-04-29T20:35:58Z,,$CMG cinco de mayo came early for chiptole $SPY,0.0001218408579006,0.0001307641650782,8.721718768356368e-05,0.0002012129261856,0.0003829674096778,3.7960806366754696e-05,9.922515891958028e-05,0.0001073027087841,6.692003807984293e-05,0.0001040454008034,7.903377991169691e-05,7.136526255635545e-05,3.066455974476412e-05,0.0002475731016602,5.234436321188696e-05,3.10275936499238e-05,1.893862645374611e-05,0.0001576762006152,9.63983911788091e-05,1.622674426471349e-05,0.9973938465118408,6.77394782542251e-05,1.8177786841988564e-05,0.0001942526869243,1.5829626136110164e-05,1.5172025996434968e-05,8.102762512862682e-05,7.32713015167974e-05,0.05563678592443466,0.05555879324674606,0.05560008063912392,0.7215200066566467,0.05568583309650421,0.055998533964157104,3,0.7215200066566467
chipotle_00358,chipotle,stocktwits,CMG,2026-04-29T20:34:02Z,,$CMG just paid 23 for a salmon bowl at $CAVA. Last week I got 4 bowls during Chipotles BOGO for the same price. Whoever says Chipotle is overpriced is insane.,0.0034954058937728,0.0201341472566127,0.0178113561123609,0.1567920744419098,0.0087955575436353,0.0003485614142846,0.0015611697454005,0.0026170443743467,0.0014405231922864,0.003290036926046,0.0053358487784862,0.0029905377887189,0.000698659918271,0.017652491107583,0.0003622820368036,0.0003041462332475,0.0001406004448654,0.005919886752963,0.0002519477857276,0.0002201557072112,0.7339053153991699,0.0018196394667029,0.0005198277067393,0.0054786410182714,0.000497353146784,5.781197614851408e-05,0.0002948496257886,0.00726412050426,0.01710815727710724,0.016825679689645767,0.017084872350096703,0.9151607155799866,0.01693173125386238,0.01688884198665619,3,0.9151607155799866
chipotle_00359,chipotle,stocktwits,CMG,2026-04-29T20:33:27Z,,$CMG quarterly earnings of $0.24 per share which met the analyst consensus estimate. This is a 17.24 percent decrease over earnings of $0.29 per share from the same period last year. The company reported quarterly sales of $3.088 billion which beat the analyst consensus estimate of $3.069 billion by 0.62 percent. This is a 6.48 percent increase over sales of $2.900 billion the same period last year.,0.0073265442624688,0.0007816164870746,0.0005607448983937,0.0081153931096196,0.0132458359003067,0.0006807819590903,0.0050135762430727,0.0030437454115599,0.0026662615127861,0.5718526840209961,0.0216192491352558,0.0007932787993922,0.0025445199571549,0.0025217370130121,0.0010413018753752,0.0017339340411126,0.0018880247371271,0.0030013571958988,0.003345686243847,0.0018979656742885,0.2224936783313751,0.0149561520665884,0.0007547454442828,0.0484257563948631,0.0029585445299744,0.0027211108244955,0.0380728542804718,0.0159429311752319,0.005574517883360386,0.24335047602653503,0.0055718147195875645,0.005599560681730509,0.005605722311884165,0.7342979311943054,5,0.7342979311943054
chipotle_00360,chipotle,stocktwits,CMG,2026-04-29T20:32:11Z,,"$CMG Q1 &#39;26 Earnings Results &amp; Recap • Reported GAAP EPS of $0.23 down -20.69% YoY • Reported revenue of $3.09B up 7.41% YoY • For 2026, Chipotle anticipates full year comparable restaurant sales to be about flat and plans 350 to 370 new restaurant openings, including 10 to 15 international partner-operated locations.",0.0001148670708062,0.0001948612043634,0.0001032356885843,0.0008413201430812,0.0006887543713673,6.381534331012517e-05,0.0003394253435544,0.0001794375275494,0.0003365137381479,0.0020577001851052,0.0007069652201607,0.000133112349431,9.555346332490444e-05,0.0001130479504354,9.920271259034052e-05,3.8234378735069185e-05,5.7207907957490534e-05,9.44488783716224e-05,8.351291762664914e-05,5.76567581447307e-05,0.9891147613525392,0.0012992284027859,2.570379183453042e-05,0.002258016495034,4.35531183029525e-05,6.235418550204486e-05,0.0005455985083244,0.0002518740075174,0.007289890665560961,0.5919081568717957,0.007270950824022293,0.00728784641250968,0.0073230029083788395,0.37892016768455505,1,0.5919081568717957
chipotle_00361,chipotle,stocktwits,CMG,2026-04-29T20:22:30Z,,AH watch 🏆 all 1 Day $CMG $VIAV $TTMI ( $ABNB ),0.0005518883117474,0.0002424447593512,0.0002019885723711,0.0005474947975017,0.0058131171390414,0.0001331390958512,0.0001004486475721,9.97337920125574e-05,0.0002557342231739,0.0002554931270424,0.0002109470369759,0.0001687565090833,6.684300024062395e-05,0.0009297909564338,0.0001110752273234,4.797987639904022e-05,3.4160093491664156e-05,0.0003671047161333,0.0015726739075034,3.4610555303515866e-05,0.9865124225616456,0.0003771035117097,7.452687714248896e-05,0.0009076427668333,5.091062485007569e-05,3.9486632886109874e-05,0.0001533284084871,0.0001391196128679,0.04181119427084923,0.04170592874288559,0.7905609011650085,0.04211023077368736,0.042032599449157715,0.04177919402718544,2,0.7905609011650085
chipotle_00362,chipotle,stocktwits,CMG,2026-04-29T20:20:10Z,,$CMG at this level earning does not matter,0.0007746608462184,0.0006065932102501,0.0027424551080912,0.0305065587162971,0.019255306571722,0.0007355923298746,0.0010895701125264,0.0002170512889279,0.0003555213334038,0.0045293169096112,0.1837293803691864,0.0006297380314208,0.0002720563206821,0.0001800110039766,0.0001483936357544,0.0003021151933353,9.21930550248362e-05,0.000294937606668,0.0001633829815546,9.093918924918398e-05,0.7415109276771545,0.0016487372340634,0.0001155298523372,0.0089234970510005,0.0002026169968303,0.0001118940199376,0.0005117847467772,0.0002591676311567,0.7908086776733398,0.04183550924062729,0.04179511219263077,0.04195577651262283,0.041737623512744904,0.04186733812093735,0,0.7908086776733398
chipotle_00363,chipotle,stocktwits,CMG,2026-04-29T20:15:28Z,,$CMG uhh so what time are earnings coming out?,0.0007978421635925,0.0006846762844361,0.0005027811857871,0.0016841549659147,0.0019978731870651,0.0005886395811103,0.0457678139209747,0.7699576020240784,0.000654860632494,0.0006371886702254,0.0008122366270981,0.0002482726704329,0.0001683298178249,0.0013108977582305,0.0003780007536988,0.0003534588613547,9.421839786227793e-05,0.000398231728468,0.000669187749736,0.0001983510301215,0.166762888431549,0.0013238033279776,1.6735444660298526e-05,0.0010693140793591,5.664968557539396e-05,0.0001607247249921,0.0004058565828017,0.0022994270548224,0.03346505016088486,0.8317239880561829,0.033584486693143845,0.0337505079805851,0.033861756324768066,0.03361424431204796,1,0.8317239880561829
chipotle_00364,chipotle,stocktwits,CMG,2026-04-29T20:15:02Z,,$CMG Will be sub $31 by end of day and I’m a bad holder,0.0008139337878674,0.0008836406632326,0.0045154164545238,0.0862234681844711,0.0036401320248842,0.0006276407511904,0.000852629658766,0.0004418906755745,0.001254312810488,0.4688209593296051,0.0478487461805343,0.0050924527458846,0.0038764914497733,0.0003521274484228,0.0005966261378489,0.0003259470977354,0.0006937405560165,0.0006434535607695,0.0005321252392604,0.0007453944417648,0.3275256156921386,0.0019836148712784,0.0002197399007854,0.0070075769908726,0.0004679847043007,0.0020351090934127,0.0314183868467807,0.0005608593346551,0.04184507206082344,0.04210880398750305,0.7902846336364746,0.04194049909710884,0.0420028492808342,0.041818149387836456,2,0.7902846336364746
chipotle_00365,chipotle,stocktwits,CMG,2026-04-29T20:08:07Z,,$CMG This will crash at ER. No idea why I won’t sell right now. I will kick myself after,0.0005633045802824,0.0033132501412183,0.0071155969053506,0.0890785306692123,0.0055846539326012,0.0004272665246389,0.6087218523025513,0.0065938304178416,0.0009130500839091,0.0595529116690158,0.0394337028264999,0.0031609404832124,0.0101221166551113,0.0012366904411464,0.0032060625962913,0.0006156855379231,0.0004012768040411,0.0022702042479068,0.0002849666052497,0.0037532174028456,0.0958964005112648,0.008007857017219,0.0003355405060574,0.0405384227633476,0.0008913861238397,0.000960195204243,0.0018364845309406,0.0051844930276274,0.02415214106440544,0.02412782795727253,0.38973188400268555,0.024170255288481712,0.02415076270699501,0.513667106628418,5,0.513667106628418
chipotle_00366,chipotle,stocktwits,CMG,2026-04-29T20:05:16Z,,$CMG Maybe the drop the last week will set the bar low?,0.000444707024144,0.000287240021862,0.0007101530209183,0.0043409769423305,0.00364586035721,0.0007803611806593,0.3546639084815979,0.2185603827238083,0.0006670939619652,0.0023003055248409,0.0020710185635834,0.0004870803677476,0.0004034573794342,0.0005811515147797,0.0006151153938844,0.0003473594551905,0.0001630597107578,0.0003085206844843,0.0004239563422743,0.0004330455849412,0.395764410495758,0.0030798772349953,3.7398389395093545e-05,0.0050569265149533,0.0001030935745802,0.0003092637634836,0.0008195432601496,0.0025947177782654,0.02387538179755211,0.8799881339073181,0.02382189780473709,0.024248715490102768,0.024205921217799187,0.02385992556810379,1,0.8799881339073181
chipotle_00367,chipotle,stocktwits,CMG,2026-04-29T20:03:41Z,,$CMG I know I should sell because this will get destroyed by the earnings report… but I won’t.,0.0006795073859393,0.0003948837984353,0.0053555923514068,0.0511302575469017,0.0117478361353278,0.0010300235589966,0.0014901608228683,0.0003118064487352,0.0013766279444098,0.0771329253911972,0.7242064476013184,0.0016257833922281,0.0010061833309009,0.0006089043454267,0.0007191399345174,0.0003650526632554,0.0002742355864029,0.0006486904458142,0.0006009948556311,0.0005991755751892,0.0970902219414711,0.0029293906409293,0.0002557121042627,0.011464643292129,0.000616866222117,0.0004641945415642,0.0050717145204544,0.0008028869633562,0.02389184758067131,0.02409905381500721,0.024091005325317383,0.879921019077301,0.023990800604224205,0.024006281048059464,3,0.879921019077301
chipotle_00368,chipotle,stocktwits,CMG,2026-04-29T20:00:42Z,,$CMG ready to be fucked for the 3rd quarter in a row,0.0004354114062152,0.0028402139432728,0.0606869533658027,0.0630436092615127,0.0021164386998862,0.0005707007367163,0.0005160453147254,0.0005594916292466,0.0010457235621288,0.0024176756851375,0.001465608831495,0.0044181286357343,0.0006237605120986,0.0009183812653645,0.0004942148225381,0.000113317692012,0.0001449319388484,0.0009238966740667,0.0004904405795969,0.0001470290881115,0.8520264625549316,0.0010463366052135,0.0001635616790736,0.0010149390436708,0.0001048233243636,9.990824037231504e-05,0.0009551097173243,0.0006168522522784,0.04171731323003769,0.04192858934402466,0.04172267019748688,0.04172058776021004,0.041676681488752365,0.7912341952323914,5,0.7912341952323914
chipotle_00369,chipotle,stocktwits,CMG,2026-04-29T19:56:38Z,,$CMG IDK yall…i think she rises after earnings reports today. yall sure you’re bearish?,0.0010939453495666,0.0005406786804087,0.001449498697184,0.0100963227450847,0.0121601000428199,0.0110334819182753,0.2065547555685043,0.2138155698776245,0.001379620283842,0.0217059142887592,0.0109487958252429,0.0007271749200299,0.0006890313816256,0.0007344619370996,0.0047278120182454,0.0001985111593967,0.0007164267008192,0.0006213021115399,0.0007851553382351,0.0056399898603558,0.4640134572982788,0.0128392782062292,9.191303979605436e-05,0.0057141776196658,0.0004712731752078,0.0007666249293833,0.0090671572834253,0.0014175458345562,0.023882994428277016,0.024059105664491653,0.023835070431232452,0.8801514506340027,0.024075400084257126,0.02399597316980362,3,0.8801514506340027
chipotle_00370,chipotle,stocktwits,CMG,2026-04-29T19:38:42Z,,"$CMG – PRE EARNING FLOW 🚨 PRE EARNING FLOW: 🔴 Bearish – heavy put dominance (91%) SHORT DATED FLOW: 📉 05/01 puts → earnings downside bets NET PREMIUM: 🟢 +$128K (small, mixed) EXPECTED MOVE: 📊 ~$2–$4 EXPECTED REV &amp; EPS (QoQ): 📈 Rev: $3.07B est vs $2.98B prev 📉 EPS: $0.24 est vs $0.25 prev NOTABLE FLOW: ⚠️ $30–32 puts (05/01) heavy sweeps/blocks ⚠️ Minor call activity (July $35)",0.000100443692645,0.0001610817707842,0.0001411100820405,0.0005413528997451,0.0019917644094675,0.0002907693269662,0.0002247654192615,0.0001791475224308,0.0002596134436316,0.001061299117282,0.0005475299549289,0.0002040249382844,9.051281085703522e-05,0.0001005890226224,0.0002314782177563,2.0036331989103928e-05,5.582494122791104e-05,5.4746960813645273e-05,0.0002214572450611,0.00010802437464,0.9906468391418456,0.0008747751708142,1.958260872925166e-05,0.0010149979498237,3.77950600523036e-05,7.203898712759838e-05,0.0006807962199673,6.764552381355315e-05,0.005774403922259808,0.005769555922597647,0.005767463706433773,0.9710634350776672,0.005800143349915743,0.005824948661029339,3,0.9710634350776672
chipotle_00371,chipotle,stocktwits,CMG,2026-04-29T19:36:47Z,,$CMG you know it’s a true pos when the stock is down 10% in a week before earnings are even out,0.0005970861529931,0.0003354976361151,0.0003409264027141,0.0094036934897303,0.0138692511245608,0.0002215663698734,0.0006008046329952,0.0001808370288927,0.0002952954673673,0.0265223030000925,0.009608625434339,0.0006363967549987,0.0005159488064236,0.0001411559060215,0.0001790466776583,9.981199400499464e-05,0.0001523961254861,0.0002219652378698,0.00025891335099,0.0001769374357536,0.9090153574943542,0.0017791357822716,0.0001056076216627,0.0212188232690095,0.0003111643891315,0.0002213112602476,0.00263077695854,0.000359387602657,0.02100670151412487,0.021059272810816765,0.021174585446715355,0.8944928646087646,0.02133670076727867,0.020929863676428795,3,0.8944928646087646
chipotle_00372,chipotle,stocktwits,CMG,2026-04-29T19:23:35Z,,$CMG markets are ripping again and this is nose diving ..didn’t even go up one penny when index gained 0.5%,0.000641283870209,0.0005131929647177,0.0092419106513261,0.1216987296938896,0.0042889616452157,0.0003037356655113,0.0004563638649415,0.0001855596201494,0.0004479484050534,0.038488496094942,0.024944107979536,0.0031311619095504,0.0011468966258689,0.0003048869548365,0.0003061903116758,0.0001527267304481,0.0002194632252212,0.0003690550511237,0.0001812656264519,0.0002220368623966,0.7824166417121887,0.0007454114384017,0.0002080201375065,0.0058443020097911,0.0002289865660713,0.0001877156028058,0.0025068174581974,0.0006181835196912,0.19573518633842468,0.018542755395174026,0.018685773015022278,0.01853904128074646,0.7299416065216064,0.01855560950934887,4,0.7299416065216064
chipotle_00373,chipotle,stocktwits,CMG,2026-04-29T19:18:26Z,,Know everyone is waiting for cheesecake factory pyb so here it is : 🤭🫡😁 $CAKE 56s or $69s $CVNA $330 or 450 $ALGN 150 or 210 $CMG 29s-$30 or 36s $EBAY 92s or 110-112s,0.0002866037539206,0.0014510119799524,0.0001807606313377,0.0006102661136537,0.0055617559701204,0.0001285447360714,0.0006059150327928,0.0019905669614672,0.0011645017657428,0.0004933656891807,0.0002979170239996,0.0001593800407135,0.0001146302965935,0.004142312798649,0.0001436175807612,3.180019120918587e-05,5.551665890379809e-05,0.0008393233292736,0.0014271176187321,8.874828927218914e-05,0.9760488867759703,0.0011965878074988,5.7352084695594385e-05,0.0018369450699537,7.42118209018372e-05,7.376615394605324e-05,0.0002899838145822,0.0006485788035206,0.0335732065141201,0.03373027592897415,0.033532675355672836,0.03359560668468475,0.033808451145887375,0.8317598104476929,5,0.8317598104476929
chipotle_00374,chipotle,stocktwits,CMG,2026-04-29T18:56:40Z,,$CMG I have 550 shares and will reduce to 200 at the end of session. Not gonna risk it.,0.0004291522200219,0.0001212678180309,0.0003082051116507,0.0021966819185763,0.0220892056822776,0.0029637946281582,0.0005712825222872,0.000199787406018,0.0010363331530243,0.0013134756591171,0.0176754966378211,0.0001396088919136,5.9472400607774034e-05,0.0001650287013035,0.000196257897187,0.0002715111186262,6.184510857565328e-05,0.0001563279947731,0.0001168610397144,8.947801688918844e-05,0.9363616108894348,0.0100019732490181,8.324978989548981e-05,0.0026630624197423,0.0002294896694365,8.188459469238296e-05,0.0003527592343743,6.487718201242387e-05,0.7903977632522583,0.04208049923181534,0.041839923709630966,0.0419396311044693,0.0419265516102314,0.04181564599275589,0,0.7903977632522583
chipotle_00375,chipotle,stocktwits,CMG,2026-04-29T18:55:51Z,Bearish,"$CMG Somce new CEO BoatWrong arrived , no one single good ER. Meanwhile, Brian went to $SBUX and is thriving there . It is so hard to believe that with all the resources available to use , Mr. BoatWrong cannot deliver good metrics. Tourism plunged 15% YOY and less immigrants to eat at stores. As a result , I am bearish for today’s ER . Teaching the clowns at $BYND how to use fact and not FUD in there bearish notes . 🤧",0.0010413895361125,0.000515861378517,0.0013693768996745,0.0323791354894638,0.0075907427817583,0.0014334889128804,0.0013280680868774,0.000685415987391,0.0009061765158548,0.7703731060028076,0.0343541949987411,0.0019827305804938,0.0023407447151839,0.0006560215260833,0.0036766952835023,0.0001248894259333,0.0008649121737107,0.0005863405531272,0.00063158076955,0.0057520102709531,0.060103490948677,0.0060797473415732,0.0002042746782535,0.0107246749103069,0.0009164696093648,0.0010337841231375,0.0509079024195671,0.0014367901021614,0.007627582177519798,0.7500529885292053,0.007641462609171867,0.21942384541034698,0.007650182116776705,0.007603943347930908,1,0.7500529885292053
chipotle_00376,chipotle,stocktwits,CMG,2026-04-29T18:51:57Z,,"$CMG only another hour or so before earnings. Wishful thinking but SBUX finally had a solid quarter which reported yesterday. Only negative with that is their CEO Brian Nichols, isn’t with us anymore. I’ll tell you what, I listen to him this morning on Bloomberg and boy is he energetic, concise, knowledgeable and credible!",0.215592548251152,0.0006741427932865,0.0034494046121835,0.0573559924960136,0.032574463635683,0.0007393299019895,0.000666242733132,0.0005568511551246,0.0011156055843457,0.1829668134450912,0.0247961916029453,0.0033528546337038,0.0018949476070702,0.0013671645428985,0.0003873035893775,0.0019162663957104,0.0010151701280847,0.0014186825137585,0.001092744176276,0.0003029168874491,0.42727991938591,0.0023314345162361,0.0024820191320031,0.0224695522338151,0.0015715255867689,0.000642970087938,0.0077665545977652,0.0022203177213668,0.5062196254730225,0.45642751455307007,0.00937004666775465,0.009318268857896328,0.00928350817412138,0.009381073527038097,0,0.5062196254730225
